"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"OpenSSL_0_9_8","engines/e_cswift_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/des/cbc_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/x509v3/v3_pcia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/x509v3/v3_prn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","engines/ccgost/gost2001_keyx.c","Vulnerability","399","5.0","Vulnerable","Not Vulnerable","0.06","0.94"
"OpenSSL_0_9_8","crypto/pkcs7/pk7_asn1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","apps/version.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","demos/cms/cms_ddec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/x509v3/v3_bcons.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/evp/m_sha.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/rsa/rsa_pk1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/ec/ec_asn1.c","Vulnerability","","6.8","Vulnerable","Vulnerable","0.68","0.32"
"OpenSSL_0_9_8","crypto/pkcs12/p12_attr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","bugs/sgiccbug.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/asn1/tasn_enc.c","Vulnerability","119","10.0","Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","engines/ccgost/gost_params.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/asn1/a_enum.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/x509/x509_vfy.c","Vulnerability","254","6.4","Vulnerable","Not Vulnerable","0.08","0.92"
"OpenSSL_0_9_8","crypto/sha/sha512t.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_0_9_8","bugs/alpha.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/asn1/a_object.c","Vulnerability","200","4.3","Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/bf/bfspeed.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/engine/eng_ctrl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","demos/maurice/example2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/des/str2key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/asn1/asn1_gen.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"OpenSSL_0_9_8","crypto/ocsp/ocsp_srv.c","Clear",,,"Not Vulnerable","Not Vulnerable","6.185293691015114E-4","0.9993814706308984"
"OpenSSL_0_9_8","crypto/pkcs7/bio_ber.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/asn1/x_bignum.c","Clear",,,"Not Vulnerable","Not Vulnerable","4.0481899323932167E-4","0.9995951810067606"
"OpenSSL_0_9_8","crypto/x509/x509_v3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/evp/bio_b64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","ssl/t1_reneg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"OpenSSL_0_9_8","crypto/dso/dso_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/cast/c_cfb64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/bn/bn_sqr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_0_9_8","crypto/bio/bss_bio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","ssl/t1_enc.c","Vulnerability","189","6.8","Vulnerable","Not Vulnerable","0.1","0.9"
"OpenSSL_0_9_8","crypto/asn1/a_int.c","Clear","119","10.0","Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","ssl/ssl_sess.c","Vulnerability","190","7.5","Vulnerable","Not Vulnerable","0.07","0.93"
"OpenSSL_0_9_8","crypto/bio/bss_log.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/x509v3/v3_pmaps.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","apps/ecparam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.04","0.96"
"OpenSSL_0_9_8","crypto/des/qud_cksm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","demos/bio/sconnect.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","engines/e_cswift.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.11","0.89"
"OpenSSL_0_9_8","crypto/dso/dso_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14715687739134925","0.8528431226086507"
"OpenSSL_0_9_8","apps/spkac.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.59","0.41"
"OpenSSL_0_9_8","crypto/pem/pem_xaux.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/ec/eck_prn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"OpenSSL_0_9_8","crypto/sha/sha1_one.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/asn1/x_attrib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/camellia/cmll_misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/bf/bf_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/bn/bn_mont.c","Clear","189","5.0","Not Vulnerable","Not Vulnerable","0.12","0.88"
"OpenSSL_0_9_8","crypto/des/speed.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/krb5/krb5_asn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/bio/bss_file.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/bn/exp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/des/rpw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/objects/obj_xref.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/dso/dso_null.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/x509/x509type.c","Clear",,,"Not Vulnerable","Not Vulnerable","3.9064852426660144E-4","0.9996093514757334"
"OpenSSL_0_9_8","crypto/bn/bn_shift.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.010053763440860215","0.9899462365591398"
"OpenSSL_0_9_8","crypto/sha/sha1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","ssl/ssl_rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_0_9_8","crypto/bf/bf_cbc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/pem/pem_info.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","apps/rsautl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_0_9_8","apps/asn1pars.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.1","0.9"
"OpenSSL_0_9_8","crypto/ec/ec_check.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","demos/maurice/example4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","apps/dhparam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_0_9_8","apps/genpkey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.17","0.83"
"OpenSSL_0_9_8","engines/e_aep_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/pkcs12/p12_init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/dh/p1024.c","Clear",,,"Not Vulnerable","Not Vulnerable","2.0207675862771046E-4","0.9997979232413724"
"OpenSSL_0_9_8","ms/applink.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/engine/eng_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14715687739134925","0.8528431226086507"
"OpenSSL_0_9_8","ssl/s23_pkt.c","Clear",,,"Not Vulnerable","Not Vulnerable","1.947405828002843E-4","0.9998052594171998"
"OpenSSL_0_9_8","crypto/comp/c_rle.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/hmac/hmac.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/pkcs12/p12_utl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/des/rpc_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","crypto/pkcs12/p12_asn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","apps/gendsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_0_9_8","crypto/LPdir_win32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0054162116599971825","0.9945837883400028"
"OpenSSL_0_9_8","apps/ts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.19","0.81"
"OpenSSL_0_9_8","crypto/asn1/t_crl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_0_9_8","crypto/x509v3/pcy_tree.c","Clear","399","9.3","Not Vulnerable","Not Vulnerable","0.0","1.0"
