"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"OpenSSL_1_0_2","crypto/evp/p_sign.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/LPdir_nyi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/lhash/lh_stats.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_1_0_2","crypto/ebcdic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","demos/bio/client-conf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/a_digest.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/pkcs12/p12_crt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/x_algor.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/pmeth_gn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bf/bf_skey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.09074999999999996","0.90925"
"OpenSSL_1_0_2","crypto/asn1/tasn_dec.c","Vulnerability","476","5.0","Vulnerable","Vulnerable","0.54","0.46"
"OpenSSL_1_0_2","crypto/dsa/dsa_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/bn_blind.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","demos/pkcs12/pkwrite.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/ec/ecp_nistz256.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/conf/conf_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0013214285714285717","0.9986785714285715"
"OpenSSL_1_0_2","crypto/ec/ecdh_ossl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_2","ssl/methods.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.08893993506493503","0.911060064935065"
"OpenSSL_1_0_2","crypto/bn/bn_nist.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/des/des_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","ssl/pqueue.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.1568114077185285","0.8431885922814716"
"OpenSSL_1_0_2","crypto/ui/ui_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.059750000000000004","0.94025"
"OpenSSL_1_0_2","crypto/asn1/tasn_typ.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/cms/cms_io.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/engine/tb_rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/idea/i_skey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/LPdir_win.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/rand/rand_unix.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_1_0_2","crypto/bio/b_addr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.08","0.92"
"OpenSSL_1_0_2","crypto/x509/by_dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06","0.94"
"OpenSSL_1_0_2","crypto/engine/eng_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/m_md2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/bn_depr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/bn_intern.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/evp/encode.c","VulnerableHistory",,,"Not Vulnerable","Not Vulnerable","0.3023333333333333","0.6976666666666667"
"OpenSSL_1_0_2","crypto/conf/conf_api.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/t_bitst.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/m_mdc2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/tasn_fre.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14","0.86"
"OpenSSL_1_0_2","crypto/asn1/a_strex.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/conf/conf_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","fuzz/driver.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/seed/seed_cbc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/idea/i_cfb64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/camellia/camellia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/ec/ec_key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/a_mbstr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","crypto/engine/eng_table.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.010635953324232386","0.9893640466757677"
"OpenSSL_1_0_2","crypto/evp/p5_crpt2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/rc4/rc4_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/asn1/x_pkey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/x509/t_crl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0125","0.9875"
"OpenSSL_1_0_2","crypto/ec/curve25519.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/bn_exp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0032099145903271772","0.9967900854096728"
"OpenSSL_1_0_2","crypto/evp/p_open.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509v3/v3_cpols.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/x509v3/v3_addr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","crypto/bn/bn_recp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/asn1/tasn_scn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.21","0.79"
"OpenSSL_1_0_2","crypto/asn1/a_octet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/crl2p7.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/rc2/tab.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/pem/pem_x509.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/cmeth_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/dso/dso_win32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","apps/x509.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","apps/dsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/seed/seed_ofb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bio/bss_dgram.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bio/bio_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/s_client.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.11666666666666665","0.8833333333333333"
"OpenSSL_1_0_2","crypto/async/arch/async_null.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/evp/m_ripemd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","ssl/s3_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01799242424242424","0.9820075757575758"
"OpenSSL_1_0_2","crypto/pkcs7/pk7_mime.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","crypto/ts/ts_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02560140279090342","0.9743985972090965"
"OpenSSL_1_0_2","crypto/seed/seed.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/mdc2/mdc2_one.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/m_md4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/dh/dh_lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01613131313131313","0.9838686868686868"
"OpenSSL_1_0_2","crypto/ec/ec_curve.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.026666666666666665","0.9733333333333333"
"OpenSSL_1_0_2","ssl/statem/statem.c","Vulnerability","416","10.0","Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/engine/eng_dyn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/ocsp/ocsp_ht.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_2","crypto/des/pcbc_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/asn1/i2d_pr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.004857142857142858","0.9951428571428572"
"OpenSSL_1_0_2","crypto/async/async_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02560140279090342","0.9743985972090965"
"OpenSSL_1_0_2","crypto/des/cbc_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509v3/v3_pcia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","crypto/x509v3/v3_prn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/pkcs7/pk7_asn1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/version.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","demos/cms/cms_ddec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","fuzz/server.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/x509v3/v3_bcons.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/pkcs12/p12_sbag.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/rsa/rsa_pk1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02","0.98"
"OpenSSL_1_0_2","ssl/statem/statem_srvr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06","0.94"
"OpenSSL_1_0_2","crypto/ec/ec_asn1.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.67","0.33"
"OpenSSL_1_0_2","fuzz/bignum.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01613131313131313","0.9838686868686868"
"OpenSSL_1_0_2","crypto/pkcs12/p12_attr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/tasn_enc.c","VulnerableHistory",,,"Not Vulnerable","Not Vulnerable","0.2","0.8"
"OpenSSL_1_0_2","crypto/poly1305/poly1305_ieee754.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0032099145903271772","0.9967900854096728"
"OpenSSL_1_0_2","crypto/x509/x509_vfy.c","Vulnerability","476","5.0","Vulnerable","Not Vulnerable","0.45","0.55"
"OpenSSL_1_0_2","crypto/asn1/a_object.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.075","0.925"
"OpenSSL_1_0_2","crypto/x509/x_x509.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.34","0.66"
"OpenSSL_1_0_2","crypto/engine/eng_ctrl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509/x_crl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.1","0.9"
"OpenSSL_1_0_2","crypto/des/str2key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/asn1_gen.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.002382457355933901","0.9976175426440661"
"OpenSSL_1_0_2","crypto/ocsp/ocsp_srv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.08","0.92"
"OpenSSL_1_0_2","crypto/asn1/x_bignum.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.015","0.985"
"OpenSSL_1_0_2","crypto/ct/ct_sct.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","crypto/x509/x509_v3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/evp/bio_b64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/rehash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.007391904886938434","0.9926080951130616"
"OpenSSL_1_0_2","ssl/t1_reneg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.08893993506493503","0.911060064935065"
"OpenSSL_1_0_2","crypto/dso/dso_openssl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/cast/c_cfb64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bn/bn_sqr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bio/bss_bio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.025","0.975"
"OpenSSL_1_0_2","ssl/t1_enc.c","Clear","20","5.0","Not Vulnerable","Not Vulnerable","0.10094871794871794","0.899051282051282"
"OpenSSL_1_0_2","crypto/asn1/a_int.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.14600000000000002","0.8540000000000001"
"OpenSSL_1_0_2","ssl/ssl_mcnf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.20362654012654013","0.79637345987346"
"OpenSSL_1_0_2","ssl/ssl_sess.c","VulnerableHistory",,,"Not Vulnerable","Vulnerable","0.69","0.31"
"OpenSSL_1_0_2","crypto/bio/bss_log.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0015730138143931246","0.9984269861856069"
"OpenSSL_1_0_2","crypto/x509v3/v3_pmaps.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","apps/ecparam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/des/qud_cksm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","demos/bio/sconnect.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","ssl/s3_msg.c","Vulnerability","200","4.3","Vulnerable","Not Vulnerable","0.20205039095751173","0.7979496090424884"
"OpenSSL_1_0_2","crypto/dso/dso_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02560140279090342","0.9743985972090965"
"OpenSSL_1_0_2","apps/spkac.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"OpenSSL_1_0_2","crypto/pem/pem_xaux.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/async/arch/async_win.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/ec/eck_prn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0025","0.9975"
"OpenSSL_1_0_2","crypto/sha/sha1_one.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/camellia/cmll_misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bf/bf_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bn/bn_mont.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/bio/bss_file.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/objects/obj_xref.c","Clear",,,"Not Vulnerable","Not Vulnerable","3.707498835584537E-4","0.9996292501164415"
"OpenSSL_1_0_2","crypto/x509/x509type.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/bn_shift.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","ssl/ssl_rsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.006064935064935066","0.9939350649350649"
"OpenSSL_1_0_2","crypto/bf/bf_cbc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/pem/pem_info.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.06","0.94"
"OpenSSL_1_0_2","apps/rsautl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/asn1pars.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/ec/ec_check.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/dhparam.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","apps/genpkey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/threads_none.c","Vulnerability","330","5.0","Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/pkcs12/p12_init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","ms/applink.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/engine/eng_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.02560140279090342","0.9743985972090965"
"OpenSSL_1_0_2","crypto/hmac/hmac.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.21050000000000002","0.7895"
"OpenSSL_1_0_2","crypto/pkcs12/p12_utl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","fuzz/conf.c","Clear",,,"Not Vulnerable","Not Vulnerable","6.58922108694493E-4","0.9993410778913056"
"OpenSSL_1_0_2","crypto/des/rpc_enc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/pkcs12/p12_asn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"OpenSSL_1_0_2","apps/gendsa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/LPdir_win32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","apps/ts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/engine/tb_eckey.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509v3/pcy_tree.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.002343222368298852","0.9976567776317011"
"OpenSSL_1_0_2","crypto/bn/bn_kron.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/modes/ofb128.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/dh/dh_kdf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/dh/dh_meth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","demos/pkcs12/pkread.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","ssl/statem/statem_clnt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_2","crypto/x509v3/v3err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0055228609110188065","0.9944771390889813"
"OpenSSL_1_0_2","demos/cms/cms_sign.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/bn/asm/x86_64-gcc.c","Clear","310","5.0","Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509/x509_vpm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.07","0.93"
"OpenSSL_1_0_2","crypto/blake2/m_blake2s.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.009555847739056234","0.9904441522609437"
"OpenSSL_1_0_2","crypto/x509v3/v3_pcons.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/asn_mime.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.05","0.95"
"OpenSSL_1_0_2","crypto/ocsp/ocsp_err.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.025566250519548084","0.9744337494804519"
"OpenSSL_1_0_2","crypto/evp/e_rc4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/modes/cfb128.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/sha/sha256.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.027999999999999997","0.972"
"OpenSSL_1_0_2","crypto/engine/eng_rdrand.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03875","0.96125"
"OpenSSL_1_0_2","crypto/md5/md5_dgst.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"OpenSSL_1_0_2","crypto/asn1/tasn_utl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.09","0.91"
